name,detail_url,age,abv,rating,votes,image_url,image_alt,name_zusatz
Teeling,https://www.whisky.com/whisky-database/details/miniatur-teeling-single-malt.html,,46 % vol,4.2,56,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAA0JCgsKCA0LCgsODg0PEyAVExISEyccHhcgLikxMC4pLSwzOko+MzZGNywtQFdBRkxOUlNSMj5aYVpQYEpRUk//2wBDAQ4ODhMREyYVFSZPNS01T09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT0//wAARCAC7AHgDAREAAhEBAxEB/8QAGwABAQACAwEAAAAAAAAAAAAAAAUDBAECBgf/xAA3EAACAQMBBgMEBwkAAAAAAAAAAQIDBBEhBQYSMUFREyKBYaHB0RQjQnFykfAyNENSU2KSscL/xAAYAQEBAQEBAAAAAAAAAAAAAAAAAgMBBP/EACERAQACAQUBAQEBAQAAAAAAAAABAhEDEiExUUEToXHw/9oADAMBAAIRAxEAPwD6cAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAef3vu7i0saEre48HiqYbU1HOncm3Sq9pULu8lRUntL7OdKtST90cGe5eFDdC9urqV7C4uHWhT8NwbbeM8WdWk+iKpOU3jD0pogAAAAAAAAAAAACJvPYu7taM1WlT8Gbfl5vK7nJru4dicPPV7PaVJNxucxUefj1NPTiObFb1jc+0nThdXUqspRquMFFvLXDnn/kcpGOS8/HpC0AAAAAAAAAAAAATtuSUbDzNJOaWvqMxHMmM8Qk1ZwqUpcDk/L/Tl8if1p6v8ref2FDdmEqezpwmsSVV6eiFZzDlu1cpIAAAAAAAAAAAAEXeRO4s4W9N/wAROb6JLOhnqWxC6RymUkuTWuMHn3NcLOxlKlTqRnjE55i1y5JY9x6NOeGV45VDRAAAAAAAAAAAANPaV07eFOEHidWWE+y6v9dyL2xiPVVjKNXqUXJOU6km84f3GGpbSr3M85/n/f1pXd8wxRlbprE5atImLaHGJnl3N/Gxb1aUZLw6zUpLRZ5+hpT8ZmIrbmUzNscwq7Mu3d0JceOODw8dexppWm1eU3riW6aIAAAAAAAAAACHvFKULiwkn5XOUZLph4MtSMzH+tNPqWJwb5zn7vkbyzdfD/ul7vkcxHjrmNPhaw5adNPkK1iOoJnLY3bbdO64s5VTHsxjoY6NcQvUnMrRqzAAAAAAAAAACLvDh1LGD5urn8sMi/cLp9adxbVa1WE6d3UoxjHDhHOJeZPXVdFg1Qx/Qa2ZN7Ruc4wsPGHpq9deT7cw6z21GdGnwVKzq6ppyTzyS7vtn1Dje2ClGlVx14H+cURDsqp1wAAAAAAAAAAIW8P79s38U/8Aky1O4aafUu2DeWblweM4YdcJeZfeHGbYDzRreySj+SwZ1VKqUkAAAAAAAAAAIe8Mc3ezX2qS+BlqfGmn1LNjEvabs2vCytac1OnbU4Ti204rGr5h1mUdVnHNde70DjtsBYo1/wAafuM6qsrFJAAAAAAAAAACVtmKlcWS6xm5f6XxRnqfF0+sFeUY1oVK1CUXTlJU6jSS1WH9vk13+82RDh3K08q1WecF0/GHXWNvRr3ULh20ZTU45qro4/s5xLpxPoBS2bBQVVKOFleuhP1xugAAAAAAAAAADTvrSdxWozi8KnnKzhvOOvoTasW7diZjpj8K7lnioW/s8+fgd3W8MR64+j3Ov1Nt7P1g7ukxHrqqN7FYjQt0uym18BunwxHrdtYVIQfiKKb/AJdQ4zAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB//9k=",Teeling Single Malt,Single Malt
Teeling,https://www.whisky.com/whisky-database/details/teeling-single-malt-inkl-gratis-untersetzer-mit-irischen-whiskey-marken.html,,46 % vol,4.2,56,./Bottle Search - Whisky.com_files/csm_1635257719_image_TEELI0SM0_21_1_9af92cea6e.jpg,Teeling Single Malt inkl. gratis Untersetzer mit irischen Whiskey-Marken,Single Malt inkl. gratis Untersetzer mit irischen Whiskey-Marken
Glenallachie,https://www.whisky.com/whisky-database/details/glenallachie-whiskyde-clubflasche-2019.html,10 Years,48 % vol,4.1,56,./Bottle Search - Whisky.com_files/csm_0_318c7a_GALLA10CL_aw_Club_7513035e1f.jpg,Glenallachie Whisky.de - Clubflasche 2019,Whisky.de - Clubflasche 2019
Nomad,https://www.whisky.com/whisky-database/details/noch-nicht-vorhanden-nomad-outland-whisky.html,,41.3 % vol,4.0,56,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEASABIAAD/2wBDAA0JCgsKCA0LCgsODg0PEyAVExISEyccHhcgLikxMC4pLSwzOko+MzZGNywtQFdBRkxOUlNSMj5aYVpQYEpRUk//2wBDAQ4ODhMREyYVFSZPNS01T09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT0//wAARCACmAHgDARIAAhEBAxEB/8QAGwABAAIDAQEAAAAAAAAAAAAAAAUGAgMEBwH/xABJEAABAwIDAwUKCQkJAAAAAAABAAIDBBEFEiEGMVETIkFhcRQjgZGSobGywdEVFjIzQlJzdLMHNVRiwtLT4fAkJTRDRWVyk6L/xAAaAQEAAwEBAQAAAAAAAAAAAAAAAQMEAgUG/8QALxEAAgECBAIJBQADAAAAAAAAAAECAxEEEiExBVEUFTJBUoGRofATImFx0TOx4f/aAAwDAQACEQMRAD8A9ORAEQBEARAEQBEAVL2g2yrMPxqow6kpID3PlvJK5xzEtDtALW38UBdF5vHt9i7jrTUPkv8A3lFwekKB2U2gkx6nqDPTthkp3hpyOJa64vfXUKQTyIAiAIgCIAiAIgCIAiAIgCIAiAdCIDyfay/xyxSwvbkzY/ZsXdtrQtn2slc2GM/2Jsji52XMRn6jc2aB4AuW0ibFcdL3RVOkjpYKcbuTgBDd513718wyCKrrIqcQU4dNI1jXPDjYu0F9VGkUNy7fk00ixQG9+VZvP6q7/wAntO2DBJ7NYC6pceaCNMrbDXgpi7h6FpRdEBEARAEQBEARAEQBEARAEQBCQBc6AIAuV+IUeU2na/otGcxPiXEqkYaydjpRk9kefbQV4xHbSSmwyoe5zYDA+0ZsHMz5weaTbW1wN58KsWBxnCw101M+aRsTYhIwRs0GpJBI1LiSd+9Zul4eT7SO3Smu4pOFYRVSTPayJ0E0JaWh7pA4neLZWHdYb7L034Va7R1FUWOhuY7esuulYfxr1I+nPkQOxVdRUNEaGpxOlfUzzvkjYJXEkaC3OA1uNy5sUoZjSPjoqMsZ3SZo425Tka5ha9thpa9nWCmGJot5YyVyZU5Wu0XlUfCsWq6eQR0r3OZbWkqXaizbnK7tBt4FfmK7F4Ubh2N0deWsa8xTkA8jLo7dfTj4F1cgkkQBEARAEQBEARAEQBEBCYxlrKinpMxIfmcW30DWkAkjpNyAL6bzvC0sjLMcZc3LcPYL9ecrzeIV5Qiox0uaKUdHI66mKOlayGIZbDWy11s15S5wcSdBlaT0E+gErx8Zac7UYuy77bv8svpXteT1NBK+P5rA8h2Q/Stp/Wiw5J5c9nbmXJq9hdY5tSMjwQWg3buzbr9ql0qkb3i9N9Cbo2Rtc881t12YcTyYOTQ3tfpHFbcLg1VV5tryKqlTLsR1Zh8VZC5z4u+N3OGhupS5bJIwi2YN9KujOph80VN3VrIqlaVnYpbTUilpa+AOkhD+Vjc9vOaWnKWnsIAU/s0wNpoBpblqphHQbyX9i92lLPBS5lFSOWTSLHBKyeCOaM3ZI0Oaeo6rMAAAAWAV5UEQBEARAEQBEARAF8ebMceAQEFCc+LF3SKCHzuesaL84zX+jSU7fWXjcT7Uf0aafZ8zokAdHPcatBcPId71qqDK1zxHGXteHAkED6BA3nis+GqwjBqT73/oss21b5qckosH/d4/xHrZKwuBAa7MY2sJuMtg4u7b3NlU6sOi5b62S92WxTz3+bG+eLI2SW/y3QacMoWFRK+amMbYJAQAbktsLeFacXWpzpTUXq7ezsV04tSV9tfc7aIjkIW9LGBp7coPtWqjkcZJWyNkAz3YHa5W2tbq3edXQqwc0ovs6eVv6cTi9+Zuf/jpOxqxcQat7huIasWMkpVtOSJivsI/AOa1reGIVDfM4r5gwyzyN4YtL+CSvZwTvRiVVu1csqLWUBEARAEQBEARAEQGupNqaU8GH0LCvNsPqTwicfMVD2JW5EU7cuIVfVFAPE0rmra5tDLjlQQHdytiOU9J5PQeMrxuIqUqiiuSNVKN0rd9zHE8XoMKGauqmR5tzLFzneAarymvqHV+ISyVlVlc67i9zHOueFhuXNLhKavUk/I6qVoxeWOpe37dYHc27sPWIP5rzswU+YgVzCL7+Qk107PAr+qsP+fnkVfXmehfHrBT0Vv/AED95ee8hT2cRXMJG4chJr5lPVWH/PzyH15nptDtdhU0l2GpGn0mAftKi4cyBkhDa1rrdIgkHsXUOHUYPMr/ADyDrTejL/NtdhUEr3PNQQ0XNmA/tKi1DYDO4vq48ovfNDJY8Nw4nzKXw+i3m1IVWT0Lts7tHh2IYyKSmdNys9e+oYHx2GXkSDc336FVrZGMRbTYSI3sLGPdd2WxeTG4e1aKMY01kjsdVISy5nyPX0G5aTMEQBEARAEQBEARAc2Jfmyr+xf6pXzEz/dtQB0xkePRQ9iY7kBiNCK+PaCBluUqJGsaT9ZsTC3zrri+exB31qo+ZrR7F4nEKjjWvHusa6N7R+d54s90lPVPzNc17SWuaS5pB8BBvovSse2ZocYkdOS6nqiNZoxcO/5N6e3Qq2lxSlJWqaP2InQkneB506rbraaXfe/fP4in37CV2Y5K+jLeglrwfQtPTcN4znJV5EA2rYD89KeJ75/EU78RcQ/TqLxSe5OmYbxjJV8JHUdU3OO/SdZtJ++pin2LrYzd1ZSHszj2J03DeMfTqeEiamraHOIlfe260n8RTb9iKyV121tK3tzn2IsZhvGcuFTkcuzEwfjmFvAIcaoAuuSCLWsB231uVIYNstV4bj8D5KyB7aSSCRzWtfzg+TLpfcrISjN5oO5Y5/Zlkepjci1GQIgCIAiAIgCIAiA5sR1o3Di5o8bgF9rvmG/ax+u1Q9iURMWoqyOmpk9NvYsac97qvvU3rleBjtakjbSWiNUh1WMm9eSzZFGBKwJUHaRm27nWC1tflddQw4u2huuxosBfrWDi0i7ToiOUjfCecFjAdVZHc5mjGfm4nO63+RC7yZR71jO++I1Q+rQZvE8e5fQcPf2y8jz6y2LUi9QzBEARAEQBEARAEQHPWi8DftY/XalZ83GOMsfrBQyUQlMe91P3qb8Ry10bs1LK/wCtPKf/AG5fO43/ACS/ZvpLRHyZ0oHey2/WVi4gXzNJ7DZYU3zNSic8stUwggx5QdXF24W3rJ2S45rrdOqlT139zvKamT1uZ1mt5P6AJAPRa/nWd2W+S6/aulU0Sv7snJ+DKOWpdZzy0E7xm7fevjct/kuI7Vy53e/uMumx1Rve4jObntutcXytFF23qzhxSRrk1xasP+1S+Zw96+vB+Eqs2/0ycedq9rhz0kjBiFsW5F65jCIAiAIgCIAiAIgNNWDyGcNLyxwflbqTY3Nuuy3ICpYFUMr8MLqeN4tI8ZSQb84/1ZTvcENLNLPAQxsri57OguO8jrPSsVTCU5tuSLo1ZLYjH0NU4XbA/sI/mptrmZd0nkH3Kh8MoPvfqv4WrFVEV84dWndA7wkKxZ4/1vJI9i56rw/N+q/h0sZV5IrfwbW/o58oKxB4zuvbLplIvfrvonVdDxP2/hPTavJfPMr7cPrBvp3+DVWHMw7s/kH3Keq6HN+q/hHTKnJEG2lmjIzQyduVStQRlAAs49JBA9ClcOoR736/8OXiqjK1LWRHaFmHwxSvqJad7L205wtr1C1yVZMPw2CmmfV6SVMoyultub9UcAtdLDxp9lFMqjlud4RaSoIgCIAiAIgCIAiAIgIxspnq5XO+Sx2Vo4W6UVN7ssaO0OdxKLog+3PEopAzHiUQHzMeJRQDTKbtsdR1ooYNOGyuFTNASS0DM2/R1Ike0S+ySSK0rCIAiAIgP//Z",Nomad Nomad,Nomad
Maker‘s Mark,https://www.whisky.com/whisky-database/details/makers-46-2.html,,47 % vol,3.9,56,./Bottle Search - Whisky.com_files/csm_Makers46_c387368a31.jpg,Maker‘s Mark 46,46
Maker‘s Mark,https://www.whisky.com/whisky-database/details/miniatur-makers-mark-46.html,,47 % vol,3.9,56,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEASABIAAD/2wBDAA0JCgsKCA0LCgsODg0PEyAVExISEyccHhcgLikxMC4pLSwzOko+MzZGNywtQFdBRkxOUlNSMj5aYVpQYEpRUk//2wBDAQ4ODhMREyYVFSZPNS01T09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT0//wAARCAC7AHgDASIAAhEBAxEB/8QAGgABAAMBAQEAAAAAAAAAAAAAAAMEBQIBB//EADIQAQABAwMBBAgGAwEAAAAAAAABAgMRBBIhExQxQZEFFSIyM1FhgSNScbHR8CRCcpL/xAAZAQEBAQEBAQAAAAAAAAAAAAAAAgMBBAX/xAAoEQEAAgECAwgDAQAAAAAAAAAAAQIRAxIEITEiM0FRcZGh0TJhweH/2gAMAwEAAhEDEQA/APpwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAra/Vdj0/WmjdGYjE1Y7/qqetZ7TFnpxmZxjfGfLvRbUrWcTKorM9GoKvo/Wdts1XOnFGKppxu3LSomJjMJmMADoAAAAAAAAAAo+l7F7UaPZY5q3xM8xHDN7Dq/WMX501eyJzjdGP3bWrqrp09XSqppr7qZqpzEfrGY/dU6ms7Xt6ml2d3w6s483k1raUX7U8+TWm7HJ76G0t7S6aui/GJqrmqIznENBDpJrnT09WuK6/GqmnbHlmUz0aWNkbeiLZzzAFpAAAAAAAAAR6icWp+vCL22Vm3k7EZnCtqb9NU4j3YnzVouVboqjOcldVce7snnumccOd92Ixsomf8AuIfH1tHVvfdM/E/T1UxELemvRTOP9ap8pXWTTXVNURtjE9/tx8/k0rE5tR9OHt4SbU7Fufv/AFjqRHVIA9zIAAAAAAAARan4X3SodV8L7seI7q3oqvWFTp0RY6929atUZxM10xiOcRzMuuhbiZ/Hs8TifZj+Xn4N3SzptRYm7RNWZpxExPtZjxQervRWYn1XRG3iI2REeWXcQ0rtxzmfZYqsxTam7Rct1xE49mn64nnK1p/cmPqqx0bOkp02n082bcTG2mIiIjnPzW7PdJERvif0iyQBqgAAAAAAAARan4f3SotT8P7seI7q3oqvVn126LsYuURVET4o+x6Xn/HtcxifZ74/sQ7uXNm3btrma9tdOds00/PnifDh1vo/PR/6gW8t2rdrMW6KaImczEeMtK1HE/3wZM3rnaqbdFiKrc7c3erTx359nv4482ta92Xa/kmzsBqgAAAAAAAAQ6ri190zi7bpu0ba6YqjOcT3M9Ws3pNY8Xazicsu5TMzNVF6YqzHE1zt8nEW7uI/Gpnj89X8NXZPjTT5venPhEebCK63jMe0/a90eTNt0zmnfczVEziIrnH3y0tPVFdvMZxnxiY/c21d22Mfq7pjEYa0raJzafj/AGUzOXoDZIAAAAAAAAAAAAAAAAAAAD//2Q==",Maker‘s Mark 46,46
Douglas Laing,https://www.whisky.com/whisky-database/details/noch-nicht-vorhanden-timorous-beastie.html,,46.8 % vol,3.8,56,./Bottle Search - Whisky.com_files/csm_0_0806e7_timbe00dl_aw_125bf5649e.jpg,Douglas Laing Timorous Beastie Small Batch Release,Timorous Beastie Small Batch Release
Irish Mist,https://www.whisky.com/whisky-database/details/irish-mist-likoer-1-liter.html,,35 % vol,3.7,56,./Bottle Search - Whisky.com_files/csm_0_69ec2b_Irish_Mist_d00c68a8ea.jpg,Irish Mist Likör,Likör
Tyrconnell,https://www.whisky.com/whisky-database/details/tyrconnell-3.html,,43 % vol,3.7,56,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEASABIAAD/2wBDAA0JCgsKCA0LCgsODg0PEyAVExISEyccHhcgLikxMC4pLSwzOko+MzZGNywtQFdBRkxOUlNSMj5aYVpQYEpRUk//2wBDAQ4ODhMREyYVFSZPNS01T09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT0//wAARCAC2AHgDASIAAhEBAxEB/8QAGwABAAMBAQEBAAAAAAAAAAAAAAQFBgMCBwH/xAA7EAABBAEDAQQHBwMCBwAAAAABAAIDEQQFEiExE0FRcQYUImGBkaEVMjRCc7HBkrLRIzVDYmN0hKLh/8QAGgEBAAMBAQEAAAAAAAAAAAAAAAIDBAUBBv/EACoRAQACAgEDAgQHAQAAAAAAAAABAgMRBBIhMQUTIjJRcRRBYWKhseHx/9oADAMBAAIRAxEAPwD6ciIgIiICIiAioNa1bMxtaxsHHMbY5YXyPeWW4EdK5qvgqXSdd1fMlmZNmcsvaGwNF0O9Rm0R2G5RVno7nT6jo8WTlbO1LnNdsbQ4cR0v3KzXsTvuCIi9BERAREQEREBERAREQZTXYDk+mWnR9lvYMd5f1oA7qv4hZ/0ewXdvM3IhP3HU48gna7wPkrv0jmkxPTDTp3RyOhdDsAYzeXm3WAPH2m/NUPozlvxMqQviyHUAHNhiuqDrsBUTvqe9mv8AQg36Nw8VT3/H2rV+s76CtePR5peDRldtPiOB+4K0Stp8sPBERSBERAREQEREBERAREQZzV4pcj0p04NgL4sZhkc7Zu2kk9Of+UfNUukYWoDV4n5WnSxh7jukGLtADgQfzcdeVp8OcSalnTiGYhtsD9nDthogc8m7UyPNbISBBkNoX7URCp+GZ3Mp6lV+iEGTi6Y/GyoXxmOS2bm7baQO6z32r5Q4ctkmoSQdlMx4aeXsoOANWD39VMVlNa7IyIiKTwREQEREBERAREQEREELBh7COVpr2ppHf1OJ/lSBxfkoWNquFPJNGMiJkkcjmljpG7uDV1fQ0pAyMc/8eP8AqC5kzr81s1n6OQiLtZbKOjYnA/Ej/Cnqrh1LEdrIxI5Y5JHsJ9h4NVXFfP5K0WvjfLP3lG8akREWhAREQEREBERAREQFX6pnjGjMMZJyJG+yG/lHips0rYIZJpDTI2lzj7gLWY0l782P12XmXIAefdfQfAUPgsXN5M4Mfw+ZXYccWnc+IVMXo3p23/UxTIe8ySON+9SnaDpwiMbcCDsrt2zcLPdfN/PhX+RA2OXYwcACyT3rmGgH2QXOPC4GTNlpeaWmd/dujLuNwz0GkQYGZFmYkL4pIXbhseaPBBBBvuK2eBmxZ0O+M05vD2nq0qHHjAwzFzS17Oa9yo4sl+n61jPYajllEMo7iHA0fgQPqujwuRkpaK5PE/8AFOaIyRMx5hsURF22EREQEREBERAREQRNWbu0jNae+B4/9SqTRGhunxV3MbVeSvdSBdpuU1osmF4A8eCs7pzNSxcZkD9LcdrQ2/WY+4ea5fqWHJliOiNtGG8VrMStZCSbJv3rwDRBB5HSlHdLqLbDdL3D/umBeWSakTzpgH/lsP8AC5E8Hk730/0sjJVOL5N7t7jZFHlZjWr7aHaQHesN2+fK0DjnucXeoN57vWG/4VNnYOoSyRzy4bY44ZWyOPbtdwOvHxWnFxc8Zeq0Tr7va5KREw2qIi+iYhERAREQEREBERBxzPwU/wCm79lAnyYcZrnzytYAC7nrQPJrw5Cn5v4LI/Td+xVdNjMnkDnAdHxu4++xwILfK6PwVd0ocTqLXZYxo4HmTthG7eQ0D2XOvi+aaaB8QouFrDpXwboOJr3ETFzY+A4dR4OPxCsHYkAJfJjtcXbbdIL3FtbTzxfCjzZ+lYk7saeSCOVjS90Yisi7J6CrPJrqVX3Sh3g1KN8bXSRSRlzS4g0S2nba8fvWOF0z3Ndp+TtcHU0g0bog0QvEJw8tzjA4hzHNLtgLfuu3Dg9133d68zxdho00RcHObGbcBW47rv6pEkwuURFoViIiAiIgIiICIiDjm/gp/wBN37FV7gJQ+N9lrrBpxafmOVYZv4HI/Td+xUENIcT71XfylDH+k+ky/aWAzSiXz5IkaYppLBr85c4910B5Uq7SMPKxMx0ep4uThljT2j3xmnNZQaAQdrhbutrdZ+BDqGP2UwLXNcHxysA3xPBsOaT0Ngea8xaXDFIHQy5EcYYYxGHDaGE2WixYF+B6UBQCqtWJhZW2kluHAJWTPjDp4+RJZsmvd3e7ovGe4+o5A/6ZUlrQ1oaxoDQKAHQBR9QBGnZX6RXuteEd7WyIi0KxERAREQEREBERBxzfwOR+k79iq97A6ZrzI5pbYoGr5B/j6lT88hun5LnGgInEn4FZ77d0eY3HqWLd/nY7p8h4qu6UJXq7g3aMjKNRFgcSHG917vPuXcRu2TNEkwMzy+wfajuuG/L6qv8AtbTw7cNT04OoiyHeN+K9RappjQAzUdOAaCAG3/lVpdljHG4Obcs9NDB7ZFHaevmbo/8AxeMxrY9InYw21kJaDd9FGdq+A0WdRxB79jj/AD4qPl69pMmHNjx5rHyvj2NayN3JPw4Xrzs1CIivQEREBERAREQEREEbU/8Aa8v9F/8AaV8lx8d1NeIcqq6tZY6L61qX+2Zf6L/7SsjpIvCiG48NCwc3kThiJ1tfgxe5tny6UcH1yg0BoLHCvl8F2xCOWyethvNU19Dw7vJau+fvknzX4Se9x+a5U+pft/n/ABpjj/qzeQ18u7jMcA52wdmTQJ46qAYXMnZI6Kce20bnt2jqFsSeDyVSatyGe6Vh+TgrsPPnJaK9OkbcaIje30RERd5hEREBERAREQEREEXVb+ysyuvYP/tKzuICYW9ei1M0YmgkiJoPaWk+YWUhhnxn9kI+3Y3iw+r+JIH0XL9RwXy9PTDVx8laRO3rPf6tp+VkPFtihe8gjg008LgMUerYMcntGF0Trd4htd/vU2TGDwHN09jn3Y3guo+YtdXRSPYRJjBwPUCz/C534HNHaIX+/Rzcx44Nqq1YlsDyDXCtZWP9t7MEhx6W4g/VQW4WRmZkbJGMhiLxZc+7Hkp4+Dlrk3rse/Satk37otfqIvonOEREBERAREQEREHPINY0pHUMJ+iqI4htDrNoix8uZiImF+GN7dHDwc4fVead17U/0hEWWMlvqt6YenM5ILyR5BRpmiPlvuP1RFOl7TfUy8mI00CIi6bIIiICIiD/2Q==",Tyrconnell,
Glengoyne,https://www.whisky.com/whisky-database/details/glengoyne-4.html,10 Years,40 % vol,3.5,56,./Bottle Search - Whisky.com_files/csm_0_594485_ggoyn1007_w_20fae82538.jpg,Glengoyne,
Glengoyne,https://www.whisky.com/whisky-database/details/glengoyne-20.html,10 Years,40 % vol,3.4,56,./Bottle Search - Whisky.com_files/xcsm_0_8aa625_Glengoyne_10_fbfff8f989.jpg.pagespeed.ic.zDG3UqZPKP.jpg,Glengoyne,
Glengoyne,https://www.whisky.com/whisky-database/details/glengoyne-10y-40-07l.html,10 Years,40 % vol,3.4,56,./Bottle Search - Whisky.com_files/csm_1597400114_image_GGOYN1001_1_7eca9693ef.jpg,Glengoyne,
Glengoyne,https://www.whisky.com/whisky-database/details/glengoyne-art-edition-no-2.html,10 Years,40 % vol,3.4,56,./Bottle Search - Whisky.com_files/csm_0_b825d6_GGOYN10AR_bw_3b7f6c7f5b.jpg,Glengoyne Art Edition No. 2,Art Edition No. 2
Highland Park,https://www.whisky.com/whisky-database/details/highland-park-einar.html,,40 % vol,3.2,56,./Bottle Search - Whisky.com_files/csm_0_7cd4db_Einar_afbd086fb9.jpg,Highland Park Einar,Einar
Dimple,https://www.whisky.com/whisky-database/details/dimple-5.html,15 Years,40 % vol,2.8,56,./Bottle Search - Whisky.com_files/csm_0_c3999b_dimple_d9afc392b0.jpg,Dimple,
Kilbeggan,https://www.whisky.com/whisky-database/details/kilbeggan-traditional.html,,40 % vol,2.4,56,./Bottle Search - Whisky.com_files/csm_0_735f61_Kilbeggan_Traditional_b2b751e653.jpg,Kilbeggan Traditional,Traditional
